intersection_id,hist_crashes,future_crashes,predicted_probability,community_name,x,y
261165077.0,15,9.0,0.9548562857930326,ROGERS PARK,354693.995765662,592906.5093779888
261165081.0,20,14.0,0.9272704757047832,ROGERS PARK,354578.5244883425,593580.1967221253
261165902.0,6,6.0,0.9227080173662023,AUSTIN,346398.34450532193,581370.5286499296
261166799.0,23,7.0,0.6518890826544196,CHICAGO LAWN,354074.3499473222,565550.9363898812
261166817.0,6,10.0,0.8901721703342916,ASHBURN,352387.1830095915,564510.9178973597
261166825.0,7,10.0,0.547175994598789,ASHBURN,351607.6858460345,563670.0807383093
261166828.0,9,6.0,0.5176653483264787,ASHBURN,351490.7323178573,563543.0051904338
261169014.0,15,6.0,0.46550474800013497,WEST LAWN,350455.8570679947,567691.8648503805
261169515.0,9,9.0,0.7840961439467722,LOGAN SQUARE,351903.6854059811,583930.4664701804
261169523.0,33,7.0,0.9242581253481461,LOGAN SQUARE,351123.8676725545,583913.5110532644
261169671.0,20,15.0,0.977834541067084,MOUNT GREENWOOD,351031.2908312029,557994.2990808323
261169967.0,17,8.0,0.9632208974323196,EAST GARFIELD PARK,351676.7795426496,578356.5969060276
261169982.0,11,6.0,0.3888179410973835,NORTH LAWNDALE,351728.8023292336,576633.1980976894
261170289.0,17,6.0,0.6283067193756467,BRIDGEPORT,357288.97409197286,573537.5718221257
261170325.0,16,8.0,0.7470410916977672,MCKINLEY PARK,354663.7135253625,573473.3041636728
261170337.0,21,10.0,0.9683512756408544,MCKINLEY PARK,353900.67004920304,573457.2144410377
261170338.0,37,18.0,0.9905225300636764,MCKINLEY PARK,353853.3260524455,573456.1461236215
261170537.0,9,12.0,0.41571125133277603,WEST TOWN,353665.8612331463,580158.9914959794
261170543.0,9,8.0,0.9343689089435429,WEST TOWN,353643.6672463629,580928.0001349516
261170545.0,20,14.0,0.9069811358748471,WEST TOWN,353638.39520927554,581128.7740242154
261170641.0,19,15.0,0.9902733265506527,WEST RIDGE,353316.3161707743,591849.2244083907
261170643.0,13,9.0,0.8619402040486314,WEST RIDGE,353299.7536278962,592454.5278578862
261170646.0,24,11.0,0.9914672612919632,WEST RIDGE,353289.3600096522,592860.8715378824
261170651.0,13,8.0,0.8765500428878846,WEST RIDGE,353279.3965743803,593261.8647633746
261170661.0,14,9.0,0.8782347295254055,WEST RIDGE,353269.1303994142,593869.7272117058
261170710.0,11,14.0,0.9880823493674382,NEAR WEST SIDE,353677.0474299464,579712.1304665351
261170712.0,19,10.0,0.9893976447745435,NEAR WEST SIDE,353683.3281203388,579491.1155863655
261170715.0,15,9.0,0.8291356859415806,NEAR WEST SIDE,353692.03762966406,579208.8943756206
261170716.0,28,23.0,0.9945535266036034,NEAR WEST SIDE,353694.6880714818,579106.1474836061
261172137.0,12,8.0,0.6031144725749698,SOUTH SHORE,362120.0772774638,566792.6976623228
261172141.0,16,7.0,0.8413291185384588,SOUTH SHORE,362121.59433413716,566186.2611195287
261172142.0,18,8.0,0.9416269332908055,SOUTH SHORE,362127.46455348347,565983.3885010586
261172145.0,18,18.0,0.9343590421935472,SOUTH SHORE,362139.82788252307,565578.7596194902
261172147.0,44,8.0,0.9772975438108599,SOUTH SHORE,362145.75167223567,565378.397958995
261172176.0,38,21.0,0.989460351736163,AVALON PARK,362178.74867385614,563961.232570121
261172184.0,15,8.0,0.9476522710992583,CALUMET HEIGHTS,362210.31456657074,562749.6017527551
261172188.0,26,12.0,0.9882694820780734,CALUMET HEIGHTS,362231.2359374346,561939.0267758851
261172189.0,46,22.0,0.9907646236377019,CALUMET HEIGHTS,362242.5818167795,561737.4471104813
261172205.0,18,8.0,0.8495254800780044,WOODLAWN,362104.86765978043,567401.6705452891
261172207.0,26,11.0,0.9871132937829205,SOUTH SHORE,362111.34236501565,567197.1144504572
261173982.0,15,11.0,0.9625139195583056,CHATHAM,358866.84536191745,563864.3289203935
261173997.0,8,6.0,0.4373472189987042,AUBURN GRESHAM,354930.3651850852,563762.383836873
261174003.0,24,11.0,0.9739518293050127,ASHBURN,354121.8303892336,563742.7850450351
261174029.0,19,7.0,0.9306202376210124,ASHBURN,350879.2800268734,563649.7161008883
261174045.0,14,9.0,0.8604308429508903,AUBURN GRESHAM,357353.7127692009,563827.1641805683
261174142.0,5,8.0,0.5590887338079475,WEST ELSDON,351303.7464393805,570145.1124957792
261174675.0,13,7.0,0.8120104452394397,MORGAN PARK,355900.0128067304,558125.0217068866
261174717.0,46,14.0,0.9937836603294822,LOWER WEST SIDE,355408.0556919799,575916.7627554353
261174750.0,17,9.0,0.9421780359938542,NEW CITY,355555.7283914047,570251.5567453988
261174764.0,33,11.0,0.9861672841979516,WEST ENGLEWOOD,355620.91313251224,567823.9746112004
261174768.0,38,11.0,0.9897218795152422,WEST ENGLEWOOD,355654.824120987,566613.9015607313
261174781.0,12,10.0,0.9770359231897165,AUBURN GRESHAM,355722.4543744696,564592.5692917786
261174786.0,34,15.0,0.9907933976510539,AUBURN GRESHAM,355755.1560274109,562973.9996761886
261174941.0,15,7.0,0.8299176871516625,GREATER GRAND CROSSING,359851.5291099937,564712.8502779771
261176016.0,9,6.0,0.48455653889133216,ARMOUR SQUARE,357719.0537197898,575169.2718305599
261176103.0,20,15.0,0.9841495698136336,SOUTH LAWNDALE,352383.99440024106,575031.0027304501
261176104.0,21,11.0,0.8809207439214998,SOUTH LAWNDALE,352281.22078651306,575026.6498639272
261176107.0,20,6.0,0.5219425840236922,SOUTH LAWNDALE,351977.0683278471,575019.3508529412
261176111.0,14,8.0,0.7596415059708619,SOUTH LAWNDALE,351472.3192745631,575006.5379849756
261176112.0,23,16.0,0.9845518595098222,SOUTH LAWNDALE,351369.35808243015,575003.9296705996
261176119.0,48,12.0,0.9925053456323818,SOUTH LAWNDALE,350559.47689099296,574983.3811732802
261176125.0,12,6.0,0.7405259292317238,SOUTH LAWNDALE,350155.6357987459,574973.1102872755
261176146.0,6,7.0,0.8262156249254478,ARMOUR SQUARE,358254.81139838614,575183.1912699828
261176794.0,12,6.0,0.49068183236770546,KENWOOD,360796.0000881076,571212.8418834732
261176804.0,23,13.0,0.8134692488458164,PULLMAN,360620.59162793466,558241.18204219
261176825.0,25,6.0,0.9857696011109393,RIVERDALE,361269.1717501481,554535.654485526
261177743.0,10,6.0,0.42474833447628996,CHATHAM,360637.21745601384,561894.5086846325
261179352.0,14,7.0,0.8158157816508758,MONTCLARE,344609.33509676845,584566.9144469439
261179357.0,20,7.0,0.9848901781844638,DUNNING,344557.1450578444,586187.0154295907
261179547.0,19,8.0,0.8758829696630234,NEAR NORTH SIDE,359387.81403295835,580424.9449310821
261180257.0,10,7.0,0.4396067232613034,WEST ELSDON,350735.53557481227,568608.4049068381
261181833.0,9,9.0,0.6418011430475594,LOWER WEST SIDE,353788.4164068635,575769.9720505299
261181948.0,21,12.0,0.9249620657286799,NEAR WEST SIDE,353929.6101354558,577495.8431352974
261181969.0,20,11.0,0.9743542414693913,NORTH LAWNDALE,351300.6646460098,577436.6260215854
261181971.0,7,7.0,0.7425513278015627,NORTH LAWNDALE,350693.41750371305,577422.4064837
261181977.0,9,6.0,0.5106245454934056,NORTH LAWNDALE,350084.40129567997,577406.9156090574
261181981.0,10,8.0,0.6593915601932079,NORTH LAWNDALE,349475.8346739956,577391.0356337246
261182140.0,29,11.0,0.9865651816464189,GARFIELD RIDGE,348262.6463555011,569743.2633569322
261182161.0,5,8.0,0.7828879559398102,AUSTIN,348006.61486355215,578765.9215575771
261182165.0,11,8.0,0.955164023576543,AUSTIN,348023.2113303579,578263.0358123265
261182167.0,12,10.0,0.7298748701939594,AUSTIN,348034.6988957029,577941.8880838251
261184592.0,14,11.0,0.556607673999499,WEST LAWN,351167.5463537495,567710.0963345474
261184593.0,21,9.0,0.9786560219624406,WEST LAWN,350963.8202031194,567704.2981863986
261184594.0,54,21.0,0.9913401079569842,WEST LAWN,350760.791997893,567698.5330183185
261184595.0,17,8.0,0.618126611597828,WEST LAWN,350658.055343204,567696.2826019891
261184596.0,15,7.0,0.6887801922114685,WEST LAWN,350556.65721162275,567694.0320211668
261184597.0,16,7.0,0.40642505291791603,WEST LAWN,350353.7101644641,567689.6785085374
261184598.0,14,6.0,0.7792514089683183,WEST LAWN,350252.75214164524,567687.4908765071
261184602.0,18,7.0,0.9164148202727664,WEST LAWN,349745.2602198564,567676.4553480196
261184605.0,16,6.0,0.6695642538879198,CLEARING,349339.4650911637,567667.712003956
261184612.0,7,7.0,0.8670938841436524,CLEARING,348227.8635700628,567632.9252778892
261184629.0,9,10.0,0.8442015695251159,CLEARING,345897.2365768994,567555.9273556893
261184642.0,22,16.0,0.9856243961492975,ENGLEWOOD,356434.794596848,567848.2472955382
261184645.0,4,11.0,0.7998094252936204,ENGLEWOOD,356837.58513731195,567859.3801962101
261184653.0,12,6.0,0.8766729471008673,ENGLEWOOD,357846.4633040426,567887.1106116493
261184672.0,29,11.0,0.9849897823607618,WEST ENGLEWOOD,354821.855755164,567802.5074519507
261184683.0,10,6.0,0.6894807531258603,CHICAGO LAWN,353910.5215501249,567786.8465409868
261184684.0,10,6.0,0.4771876875133341,CHICAGO LAWN,353809.3082081777,567784.5067595594
261184689.0,10,12.0,0.8246002716431879,CHICAGO LAWN,353100.04844119365,567764.8527650891
261184690.0,19,8.0,0.8859397101426794,CHICAGO LAWN,352795.7279471084,567756.4009794577
261185505.0,11,7.0,0.7379245015108236,AVONDALE,352702.65049135743,585527.028257859
261185528.0,14,9.0,0.6138245188587108,IRVING PARK,350617.0882990627,587418.8667429361
261185566.0,17,6.0,0.584304494258045,JEFFERSON PARK,347722.08887236443,589907.7824973635
261185602.0,4,7.0,0.7074479628434176,WEST TOWN,356152.1529138492,581204.4405938298
261185663.0,5,7.0,0.6581222659665226,AUBURN GRESHAM,357228.4493041386,564633.4779881372
261185749.0,25,10.0,0.9904018688371654,GREATER GRAND CROSSING,358304.3100279701,565271.36392574
261185760.0,28,11.0,0.989475302790553,AUBURN GRESHAM,357312.9901465228,565241.0283368545
261186012.0,14,6.0,0.43536396193263693,HUMBOLDT PARK,350570.35245702544,581474.7872050157
261188458.0,8,10.0,0.9226107443995001,GREATER GRAND CROSSING,359717.15192964405,565924.0394022734
261188493.0,13,8.0,0.6435332267129087,SOUTH SHORE,363771.6915937231,566021.5175069978
261188954.0,17,10.0,0.9371918908813337,EAST SIDE,366301.80421276845,561636.4707340274
261189838.0,13,10.0,0.8904802360701922,CHATHAM,360598.74203641043,563311.1245920442
261191260.0,18,6.0,0.832212658605923,LOGAN SQUARE,352730.5134543263,584553.2974906175
261191268.0,11,7.0,0.6599763504648506,BELMONT CRAGIN,347039.68022745516,584421.9286047257
261191322.0,10,7.0,0.7747385061810504,SOUTH SHORE,362142.2603172506,566591.0551228577
261191330.0,8,15.0,0.9908605620016268,SOUTH SHORE,363761.77627263096,566628.1035783704
261193981.0,21,19.0,0.9821702554030993,NEW CITY,353926.4420337947,572646.5335431987
261194021.0,18,13.0,0.8602191099074227,SOUTH CHICAGO,365315.46160084044,564861.393659064
261194288.0,16,8.0,0.9118947613597561,PORTAGE PARK,346752.3917700922,587051.3506228207
261194656.0,16,12.0,0.9881223936028699,LOWER WEST SIDE,353779.5854545317,576077.582513266
261195072.0,27,8.0,0.9928941461000369,BELMONT CRAGIN,348867.03669520427,584670.707267501
261197737.0,11,7.0,0.5031114624143492,LOWER WEST SIDE,354987.84545777657,576513.2600610036
261197822.0,11,8.0,0.5281952307499718,AUBURN GRESHAM,355355.5786523191,562963.6017330739
261198110.0,20,11.0,0.9829627162544977,WASHINGTON PARK,359623.8897152232,569524.2215648234
261198121.0,15,7.0,0.6096223770037527,WASHINGTON PARK,360431.5076665692,569585.8890150569
261198152.0,29,11.0,0.98982380065359,ROGERS PARK,355703.0660476244,592938.5444057921
261198165.0,17,7.0,0.8217887988065468,WEST RIDGE,354108.9990768948,592887.5377222731
261198388.0,4,9.0,0.8475915681705536,HUMBOLDT PARK,350808.1412087249,580260.4106900957
261198410.0,11,10.0,0.972263559233791,AUSTIN,348769.4702058881,580206.4139234994
261198421.0,19,8.0,0.8830277791444411,AUSTIN,347145.3846488839,580163.8867591363
261199674.0,12,9.0,0.8510272915901819,EAST GARFIELD PARK,351271.51223190944,578347.2934373232
261199898.0,9,6.0,0.4794132193817564,NEW CITY,357191.98598104157,569684.4380254807
261199914.0,30,11.0,0.940199026265721,ENGLEWOOD,357219.69592093246,568678.7581570045
261199924.0,19,12.0,0.8893858782058556,ENGLEWOOD,357274.55736555724,566657.6797012626
261199926.0,31,17.0,0.9889103075751624,ENGLEWOOD,357285.33692147967,566254.5117692294
261199942.0,38,22.0,0.9906862085178418,AUBURN GRESHAM,357329.923052543,564635.8896744205
261199956.0,14,13.0,0.9753150553135955,WASHINGTON HEIGHTS,357419.33706615935,561401.5253705345
261200012.0,12,6.0,0.8706957934144816,WASHINGTON HEIGHTS,357458.5255844238,559982.5591436089
261200015.0,21,12.0,0.9459203068474992,WASHINGTON HEIGHTS,357489.59382722946,558973.0449848637
261200017.0,34,11.0,0.9905910574318294,MORGAN PARK,357514.61292560335,558164.0588281942
261200019.0,30,10.0,0.9905910574318294,WEST PULLMAN,357540.5890703131,557355.5367737404
261200025.0,18,6.0,0.49291570087266223,WEST PULLMAN,357567.1261905632,556549.1417315583
261200027.0,16,9.0,0.9503348104247419,WEST PULLMAN,357573.9080869907,556347.37770731
261200114.0,5,7.0,0.5414374634627211,BEVERLY,354294.09396197984,561323.14175274
261200174.0,17,7.0,0.7864503438885916,NEW CITY,354933.3925737569,571047.5438359646
261200195.0,8,10.0,0.7171020940470387,GARFIELD RIDGE,349245.11140879954,570909.4326156884
261200196.0,11,8.0,0.791117088341906,GARFIELD RIDGE,349346.81096412113,570911.9672878967
261200663.0,18,12.0,0.9673875331119219,HUMBOLDT PARK,351177.4471416355,581427.5318303078
261200665.0,11,7.0,0.9026352131294991,HUMBOLDT PARK,351175.51192105864,581486.6431726953
261201117.0,7,7.0,0.5944601549831068,CHICAGO LAWN,353853.37527008797,566166.6465627138
261202213.0,25,6.0,0.7974712253145786,HUMBOLDT PARK,350374.5179556523,581268.832046602
261202657.0,16,11.0,0.977382840623739,ARMOUR SQUARE,357700.6909034002,575797.4009898248
261204482.0,21,9.0,0.9816279558410675,GARFIELD RIDGE,346755.989451036,569422.0986646847
261207086.0,16,13.0,0.8865351855233531,WEST TOWN,352809.2262137334,581516.7260494328
261207098.0,19,10.0,0.8605374171661296,HUMBOLDT PARK,351075.73420262354,581484.7713362734
261207100.0,19,10.0,0.842744740261019,HUMBOLDT PARK,350772.36638918205,581478.2357354794
261207103.0,48,27.0,0.9926918626486875,HUMBOLDT PARK,350369.3334958758,581471.440310509
261207106.0,17,8.0,0.8773565691937423,HUMBOLDT PARK,349961.1324114032,581459.6775031494
261207108.0,36,13.0,0.9891398897606538,HUMBOLDT PARK,349551.7791533031,581447.6190928442
261207114.0,42,24.0,0.9929559467304895,AUSTIN,348736.4416761035,581424.3291083762
261207118.0,10,6.0,0.6825811236825537,AUSTIN,348126.08122246497,581411.5124940522
261207120.0,24,9.0,0.9568524042439618,AUSTIN,347923.7573938816,581407.037382218
261207125.0,24,17.0,0.993437864514959,AUSTIN,347103.20489782403,581389.7197721174
261207318.0,17,8.0,0.8420264239078795,ROSELAND,359322.248692071,557400.2185987649
261207331.0,16,7.0,0.6646109853467721,RIVERDALE,360770.52974771085,557466.9692674531
261207401.0,11,10.0,0.782184234441638,NORTH LAWNDALE,350496.49916126375,577214.3551075527
261207544.0,12,9.0,0.9520896106957196,EAST SIDE,366415.38341175066,560514.46855
261209682.0,17,19.0,0.9797962739747299,EAST GARFIELD PARK,350846.1778508567,579044.2258186822
261209686.0,6,11.0,0.9265909887800764,WEST GARFIELD PARK,349421.7794125826,579014.741016562
261209725.0,13,9.0,0.6872745902080415,AUSTIN,347097.2180811153,582598.9891336182
261210154.0,7,6.0,0.40037479719430175,WOODLAWN,362224.6595712881,567409.043394505
261210162.0,19,9.0,0.9887130773658438,LOGAN SQUARE,351551.10718601785,583108.9202546125
261210167.0,9,8.0,0.8508426549471934,LOGAN SQUARE,351518.0502980665,584327.146238222
261210172.0,41,18.0,0.9923635043568664,AVONDALE,351485.254397161,585545.7207772196
261210190.0,9,6.0,0.5316444000448965,ALBANY PARK,351382.33022977377,588981.3608626523
261210304.0,18,7.0,0.9082261168612216,WEST GARFIELD PARK,350462.0633241265,578326.3752845533
261210513.0,22,9.0,0.972147325913006,LOWER WEST SIDE,354394.4580160636,575887.7655942708
261210990.0,8,8.0,0.8751021710426694,LOWER WEST SIDE,354809.3994053245,575595.5723135003
261210992.0,34,24.0,0.9929727203485379,LOWER WEST SIDE,354609.9308046184,575489.4428032711
261211005.0,12,8.0,0.94528985646296,LOWER WEST SIDE,355813.7588050879,576536.26171558
261212925.0,21,7.0,0.968871679895703,HUMBOLDT PARK,349943.6241934588,582073.3207243738
261212932.0,6,7.0,0.6458520010734529,HERMOSA,349930.7291934565,583071.3830730264
261212957.0,11,6.0,0.5624007877775292,IRVING PARK,349814.8985925003,587192.0339639471
261213261.0,6,6.0,0.574872948553434,SOUTH DEERING,362968.8060685158,561552.6682460058
261214262.0,30,15.0,0.9892826594205688,RIVERDALE,359638.5573439466,554488.8346031657
261214293.0,22,7.0,0.9589397722790124,WEST PULLMAN,359605.05950287706,554957.8493131484
261214300.0,22,6.0,0.661747873570634,GREATER GRAND CROSSING,359327.02831966354,565505.5300996496
261214301.0,6,9.0,0.6083462042904361,GREATER GRAND CROSSING,359332.30674934667,565304.2847963439
261214302.0,18,9.0,0.9535220217141053,GREATER GRAND CROSSING,359348.2192386515,564697.3620715688
261214456.0,10,6.0,0.6889029290251693,NEW CITY,357378.43407070945,570300.6313529158
261214461.0,11,7.0,0.750440310230492,NEW CITY,356368.2701595256,570272.5841223018
261214476.0,41,21.0,0.990178171686886,GAGE PARK,353942.7937490451,570220.9008220386
261214497.0,10,8.0,0.8548606660557831,ARCHER HEIGHTS,350693.1815420785,570130.2683545836
261214499.0,16,10.0,0.8541119903990647,ARCHER HEIGHTS,350284.9693464006,570121.0298595368
261215919.0,21,6.0,0.519690420672617,JEFFERSON PARK,346816.9663063419,589656.9787181495
261216023.0,14,7.0,0.8793055093107445,AUSTIN,347083.58252274926,581991.4561716611
261216605.0,20,11.0,0.9751646218231502,CHATHAM,358538.9140195548,564670.8802016237
261216607.0,28,16.0,0.98081761724708,GREATER GRAND CROSSING,358146.1402897876,564658.8697684335
261216613.0,16,6.0,0.8392218473809109,AUBURN GRESHAM,357127.6763755171,564630.7956522398
261216614.0,7,7.0,0.47385336383601584,AUBURN GRESHAM,356926.85502621206,564625.3077161225
261216617.0,22,13.0,0.9836049026277026,AUBURN GRESHAM,356522.6514072688,564614.1508186585
261216620.0,19,6.0,0.673894544167146,AUBURN GRESHAM,356119.3782920149,564603.0462820546
261216628.0,52,23.0,0.9917768481546925,AUBURN GRESHAM,354909.3335353912,564572.5664796707
261216632.0,42,17.0,0.9904221375605422,ASHBURN,354102.3272348243,564552.135873316
261216659.0,4,6.0,0.4990241820201129,ASHBURN,349336.9784642505,564421.0634629761
261217407.0,29,6.0,0.9167259564941606,WOODLAWN,360461.5163384604,568373.1996224154
261218725.0,14,6.0,0.8846733083588638,WEST ELSDON,350710.2693814137,569519.0111085412
261219246.0,9,6.0,0.7281502599255489,WOODLAWN,360486.7470154909,567364.1393807726
261219249.0,3,12.0,0.8798519885685174,WOODLAWN,361295.6248115667,567381.5024726191
261220907.0,30,15.0,0.9912131579715853,AUSTIN,347158.26360357064,579788.1426142002
261220999.0,23,13.0,0.956561624044242,EAST GARFIELD PARK,352458.894066846,579421.6006778671
261221002.0,5,6.0,0.8684066752631997,EAST GARFIELD PARK,352049.1847085068,579448.0297983058
261221010.0,19,9.0,0.821512212801732,WEST GARFIELD PARK,350424.0673236559,579561.1873255017
261221018.0,26,17.0,0.9931342841136844,AUSTIN,348787.4225628878,579676.8684184875
261221021.0,18,6.0,0.9020807231693996,AUSTIN,348380.35881958,579706.0365120843
261221024.0,20,15.0,0.9847034980214479,AUSTIN,347973.14645957196,579734.427085259
261221424.0,27,13.0,0.9938824918523599,LINCOLN SQUARE,353124.59406073386,589621.9657678998
261221639.0,9,6.0,0.39590635006305624,WASHINGTON PARK,359650.03084908484,568550.3216817135
261222631.0,19,7.0,0.9800333353594483,ROSELAND,359295.31067040394,558207.1305363219
261222654.0,9,6.0,0.5868706964934544,WEST PULLMAN,359412.93428857555,554973.8504021603
261222845.0,22,7.0,0.844400064314489,WEST LAWN,350799.55050473736,566182.9920797034
261223025.0,12,9.0,0.9321872428474003,LOWER WEST SIDE,353790.9268202372,575670.5680040518
261223052.0,10,6.0,0.4193856706815715,ARMOUR SQUARE,358241.7648742526,575790.1367267107
261223143.0,11,6.0,0.8486591568074151,NEW CITY,353957.58995333436,571433.8951332123
261223144.0,17,7.0,0.9339979267632854,BRIGHTON PARK,353909.91248808004,571431.191363558
261223175.0,45,12.0,0.9757539120143964,ARCHER HEIGHTS,350654.99311293423,571351.0456174007
261223300.0,16,7.0,0.9422876183522633,LOWER WEST SIDE,354590.07625010924,576198.5265965483
261223351.0,63,26.0,0.9928160881564202,AVONDALE,352725.60792722146,584757.3633076367
261223364.0,38,18.0,0.9929649851679229,AVONDALE,350288.6434369112,584704.9999098568
261224818.0,18,16.0,0.9807774034709171,GREATER GRAND CROSSING,358502.90160437115,566289.5921655055
261224858.0,7,6.0,0.43973252951684055,ARMOUR SQUARE,358247.7494798724,575587.1721185516
261224978.0,8,7.0,0.7646907897670217,ROSELAND,358702.38205987314,559001.6891207274
261224982.0,16,8.0,0.8077737069786597,ROSELAND,358723.8483820702,558192.8977108696
261224986.0,16,8.0,0.923550423622988,ROSELAND,358749.969410262,557386.389114698
261225225.0,16,10.0,0.8408340510417283,MORGAN PARK,355060.66998236004,558097.9016560442
261226270.0,14,13.0,0.696670756188485,ROGERS PARK,355671.9679923594,593072.2273185209
261226546.0,15,9.0,0.8872480314638049,ENGLEWOOD,356412.61149616016,568656.3695934068
261226550.0,12,7.0,0.7866754514484879,WEST ENGLEWOOD,356008.51937310444,568645.2052075375
261226565.0,17,14.0,0.9848707170142864,WEST ENGLEWOOD,354799.0764605561,568613.5148577602
261226591.0,9,8.0,0.8113772943856304,GAGE PARK,352773.01902050857,568565.3787789111
261226609.0,46,25.0,0.9855727531800279,WEST ELSDON,350738.0387700405,568507.5575792552
261227537.0,5,10.0,0.6228087957606516,BELMONT CRAGIN,347026.7266642397,584826.6766102415
261227612.0,26,6.0,0.9074702619126006,AVONDALE,352717.3215513935,585016.9643770234
261228536.0,19,11.0,0.9810968787197599,GARFIELD RIDGE,345132.0326523335,569163.0896406724
261228583.0,8,6.0,0.6708914935289063,LOWER WEST SIDE,354801.2117999994,575899.099564921
261229340.0,13,10.0,0.8178467533996318,MCKINLEY PARK,354657.1302408633,573676.62017104
261229770.0,12,9.0,0.7444059662048617,AUSTIN,345487.923909335,582358.8740480748
261230124.0,32,13.0,0.9864180671564852,GREATER GRAND CROSSING,359697.4985055872,566733.2766743798
261230199.0,15,7.0,0.921975386017517,CALUMET HEIGHTS,364286.6159648748,561586.389134492
261233971.0,17,9.0,0.6212061662293201,NORWOOD PARK,345208.2966458725,589612.053141247
261236397.0,10,6.0,0.4620280226790815,SOUTH LAWNDALE,351364.1206145682,575207.6016470473
261236540.0,17,7.0,0.7983257620391403,MONTCLARE,344824.33273196925,584163.6346493349
261236570.0,12,6.0,0.7150937464868389,BELMONT CRAGIN,347046.14489791484,584219.5601737673
261237434.0,17,11.0,0.7690993807375963,ALBANY PARK,351788.99535177456,588989.879941814
261237964.0,16,11.0,0.9255389988069392,NORTH LAWNDALE,350514.458557242,576606.2072973328
261239878.0,10,6.0,0.6665039626735434,NEW CITY,356332.946451559,571886.7301325531
261239899.0,12,6.0,0.4236678666922316,ENGLEWOOD,356391.5969743661,569422.0828540103
261239922.0,11,11.0,0.8488635480213652,ENGLEWOOD,356479.182527383,566231.3172730039
261239937.0,21,17.0,0.983969535728565,AUBURN GRESHAM,356569.3245042699,562997.0804025999
261240197.0,12,9.0,0.8453021366584778,WEST RIDGE,352509.75914714637,591827.7027530996
261242504.0,18,9.0,0.7602235026658201,ROGERS PARK,355710.8217881866,592829.7486163124
261243954.0,13,10.0,0.8946990583555744,NORTH LAWNDALE,351346.5101669058,575812.4730078181
261248399.0,19,12.0,0.9869701358713886,EAST GARFIELD PARK,352451.1935475167,579687.2910251197
261248494.0,16,9.0,0.5175923777447196,AUSTIN,347979.1291966039,579562.1583421109
261250094.0,6,9.0,0.5370778767916987,HUMBOLDT PARK,350353.4097102128,582474.1456092276
261250098.0,32,21.0,0.9933526163846486,HERMOSA,350335.3371158324,583080.7654060823
261250100.0,15,8.0,0.9058303415395239,HERMOSA,350329.0377591204,583284.0105918421
261250137.0,26,17.0,0.9942207117471511,HUMBOLDT PARK,350379.90542403253,581065.703232148
261250147.0,32,21.0,0.9938704559039889,HUMBOLDT PARK,350356.4491450882,581858.1452573335
261250342.0,21,12.0,0.986568851613586,NORWOOD PARK,345207.142824205,589542.0351690361
261252072.0,11,7.0,0.8521994771807035,AUSTIN,347138.4394692537,580366.7727598414
261253104.0,10,12.0,0.591175974097919,AUSTIN,347171.1884075514,579400.6029693568
261253106.0,12,8.0,0.6628870120330981,AUSTIN,347152.28866604756,579962.2445790193
261253107.0,5,6.0,0.49976419771644004,AUSTIN,347124.019421451,580782.4825740533
261253109.0,16,6.0,0.9247839560233999,AUSTIN,347117.19808329304,580984.33660825
261253119.0,9,8.0,0.5842522899779161,AUSTIN,347104.1051901157,582395.8021386656
261253127.0,41,15.0,0.9649867334397715,BELMONT CRAGIN,347080.9721522404,583233.5603659018
261253128.0,32,14.0,0.9907359981659957,BELMONT CRAGIN,347033.1760874403,584625.2854042244
261255488.0,12,9.0,0.9248706449386124,MORGAN PARK,355776.73662214243,558122.3401459451
261255494.0,7,7.0,0.8340811940029622,MORGAN PARK,356075.4203209266,558130.0122004669
261255661.0,11,7.0,0.6117039491770694,MORGAN PARK,354596.7929450169,558083.9473919194
261255662.0,35,19.0,0.9904268438566549,MORGAN PARK,354292.0335129607,558076.890760299
261256484.0,10,6.0,0.5698381107684078,WEST LAWN,350754.8586703004,567901.8869407561
261256618.0,24,13.0,0.9859775593229402,GAGE PARK,353954.1370420065,569816.1115381186
261256702.0,25,7.0,0.8094915817898878,WEST ELSDON,350704.5193615897,569719.0347286956
261257093.0,13,6.0,0.9485692787056905,GREATER GRAND CROSSING,358375.76315349166,565477.0783020451
261259293.0,14,7.0,0.75404763318826,GARFIELD RIDGE,349044.6741518488,570498.4174504945
261259295.0,10,6.0,0.4255888220552567,GARFIELD RIDGE,349050.0310318623,570296.8130549175
261259448.0,18,7.0,0.9600419704891755,AUSTIN,348782.50241824583,579820.8090622394
261259456.0,35,13.0,0.9815529525442916,AUSTIN,348745.2869331689,581017.2019375901
261261014.0,12,12.0,0.978670634584332,GAGE PARK,353937.6847946823,570423.1054300787
261261490.0,24,16.0,0.9845929002820911,NEAR WEST SIDE,354522.2139216283,578562.5097265325
261261634.0,18,6.0,0.6858587920474358,SOUTH SHORE,363766.73208862526,566224.2756461169
261261727.0,34,17.0,0.9828907176871267,WOODLAWN,360472.38491269614,567968.9665467393
261262120.0,15,9.0,0.9725039448325796,HUMBOLDT PARK,350784.14046123135,581073.5515661003
261262121.0,28,7.0,0.9897317408158322,HUMBOLDT PARK,350767.52292133134,581644.2471752147
261263584.0,5,7.0,0.5087442124677269,MOUNT GREENWOOD,350657.0278130758,557171.6214597297
261264446.0,16,14.0,0.9431269755848927,GREATER GRAND CROSSING,359732.5061329412,565316.1786616199
